39;10;0.01;0.43;0.01;0.98;0.03;0.02;0.43;0.44;0.26;0.35;0.02;1;0.42;0.68;0.22;0.66;0.4;0.16;0.51;0.42;0.38;0.36;0.6;0;0.22;0.16;0.44;0;0.08;0.08;0.16;0.33;0.26;0.66;0.4;0.51;0.37;0.45;0.3;0.34;0.38;0.36;0.49;0.77;0.79;0.9;0.67;0.69;0.72;0;0.02;0;0.35;0.72;0.63;0.53;0.03;0.06;0.05;0.04;0.96;0.02;0.19;0.19;0.47;0.53;0.25;0.78;0.04;0.35;0.5;0.01;0.85;0.73;0.09;0.37;0.42;0.06;0.05;0.15;0.13;0.13;0.28;0.27;0.28;0.3;0.23;0.14;0.22;0;0;0.03;0.84;0.71;0.84;0.85;0.02;0.15;0.06;0;0.14
29;1;0.01;0.4;0.06;0.87;0.3;0.03;0.9;0.82;0.8;0.39;0.02;1;0.54;0.59;0.22;0.86;0.42;0.02;0.31;0.85;0.89;0.94;0.11;0.09;0.33;0.17;0.8;0;0.11;0.04;0.03;1;0.11;0.44;0.2;1;0.02;0.96;0.3;0.85;0.39;0.36;0.31;0.65;0.73;0.78;0.67;0.72;0.71;0;0.07;0.01;0.41;0.44;0.52;0.48;0.22;0.21;0.22;0.19;0.85;0.03;0.09;0.06;0.15;0.34;0.05;0.48;0.03;0.58;0;0.02;0.72;0.38;0.07;0.47;0.04;0.01;0;0.63;0.71;0.79;0.44;0.42;0.47;0.41;0.23;0.27;0.28;0;0;0.22;0.42;0.34;0.23;0.09;0;0.47;0.11;0;0.15
25;1;0.03;0.47;0.01;0.96;0.13;0.02;0.29;0.32;0.2;0.52;0.04;1;0.8;0.55;0.18;0.87;0.51;0.07;0.55;0.82;0.78;0.77;0.62;0.14;0.54;0.17;0.46;0.01;0.07;0.07;0.07;0.89;0.24;0.55;0.29;0.73;0.1;0.88;0.13;0.38;0.2;0.18;0.5;0.87;0.9;0.87;0.73;0.33;0.48;0;0.03;0.01;0.25;0.28;0.26;0.25;0.13;0.13;0.11;0.1;0.87;0.05;0.18;0.19;0.5;0.55;0.25;0.83;0.02;0.25;0.5;0.01;0.94;0.78;0;0.26;0.29;0.01;0.15;0.71;0.69;0.68;0.6;0.82;1;0.87;0.4;0.39;0.46;0;0;0.22;0.66;0.82;0.66;0.73;0.03;0.18;0.59;0;0.06
41;1;0.01;0.34;0.02;0.87;0.07;0.11;0.49;0.56;0.43;0.47;0;0;0.13;0.4;0.26;0.42;0.52;0.41;0.41;0.17;0.2;0.2;0.13;0.08;0.18;0.17;0.19;0.03;0.58;0.31;0.42;0.24;0.63;0.32;0.45;0.44;0.56;0.34;0.72;0.49;0.69;0.72;0.4;0.49;0.53;0.47;0.68;0.37;0.48;0.01;0.2;0;0.48;0.55;0.59;0.56;0.14;0.14;0.13;0.12;0.9;0.1;0.23;0.18;0.32;0.37;0.32;0.38;0.18;0.71;0;0.03;0.68;0.38;0.33;0.4;0.23;0.54;0.29;0.06;0.06;0.08;0.14;0.17;0.18;0.16;0.54;0.38;0.42;0.05;0;0.12;0.41;0.37;0.51;0.45;0.05;0.09;0.06;0;0.21
51;1;0.02;0.41;0.25;0.8;0.02;0.01;0.38;0.44;0.31;0.56;0;0;0.23;0.47;0.27;0.46;0.61;0.35;0.63;0.27;0.27;0.28;0.22;0.09;0.13;0.17;0.23;0.02;0.3;0.47;0.49;0.27;0.18;0.37;0.36;0.6;0.51;0.36;0.7;0.38;0.53;0.63;0.31;0.55;0.49;0.48;0.54;0.54;0.68;0.01;0.24;0;0.57;0.61;0.5;0.61;0.06;0.06;0.04;0.05;0.96;0.03;0.1;0.1;0.29;0.31;0.29;0.54;0.05;0.46;0.5;0.03;0.78;0.53;0.11;0.62;0.4;0.49;0.24;0.11;0.11;0.12;0.17;0.2;0.21;0.21;0.36;0.18;0.35;0.02;0;0.04;0.74;0.5;0.47;0.61;0.06;0.1;0.01;0;0.07
48;1;0.08;0.43;0.82;0.22;0.29;0.15;0.41;0.43;0.26;0.57;0.09;0.99;0.11;0.26;0.18;0.29;0.67;0.56;0.53;0.14;0.15;0.25;0.18;0.11;0.1;0.17;0.23;0.15;0.75;0.57;0.61;0.14;0.89;0.19;0.39;0.4;0.54;0.22;0.67;0.39;0.65;0.68;0.56;0.36;0.38;0.37;0.4;0.48;0.4;0.05;0.32;0.03;0.3;0.31;0.4;0.5;0.14;0.13;0.15;0.18;0.74;0.22;0.45;0.4;0.46;0.45;0.47;0.57;0.3;0.63;0;0.18;0.44;0.58;0.61;0.78;0.35;0.56;0.45;0.01;0.01;0.02;0.05;0.13;0.14;0.16;0.52;0.25;0.47;0.01;0;0.2;0.65;0.71;0.86;0.84;0.22;0.06;0.06;0.57;0.68
6;1;0.03;0.32;0.03;0.82;0.27;0.09;0.38;0.45;0.29;0.48;0;0;0.17;0.32;0.16;0.46;0.56;0.77;0.59;0.22;0.27;0.28;0.17;0.11;0.19;0.17;0.32;0.04;0.49;0.23;0.35;0.28;0.56;0.34;0.26;0.51;0.38;0.36;0.83;0.46;0.82;0.86;0.4;0.41;0.46;0.53;0.33;0.38;0.39;0.01;0.16;0.01;0.25;0.23;0.34;0.48;0.1;0.08;0.1;0.14;0.88;0.13;0.26;0.2;0.32;0.31;0.36;0.37;0.23;0.67;0;0.03;0.79;0.39;0.43;0.38;0.21;0.27;0.57;0.18;0.17;0.17;0.24;0.27;0.3;0.25;0.71;0.46;0.26;0.1;0.06;0.16;0.61;0.44;0.61;0.72;0.03;0.24;0.06;0;0.45
54;1;0.07;0.28;0.13;0.89;0.03;0.01;0.55;0.52;0.48;0.66;0.09;1;0.11;0.21;0.1;0.37;0.75;0.46;0.71;0.18;0.23;0.23;0.18;0.12;0.55;0.17;0.29;0.11;0.61;0.41;0.48;0.33;0.73;0.14;0.24;0.72;0.33;0.52;0.58;0.48;0.56;0.59;0.33;0.47;0.49;0.49;0.42;0.3;0.33;0.03;0.2;0;0.48;0.49;0.47;0.45;0.04;0.04;0.03;0.03;0.96;0.02;0.11;0.09;0.24;0.29;0.22;0.5;0.05;0.59;0;0.17;0.49;0.47;0.31;0.76;0.13;0.63;0.3;0.06;0.06;0.07;0.11;0.14;0.14;0.15;0.76;0.2;0.28;0.04;0.01;0.03;0.78;0.58;0.64;0.69;0.04;0.31;0.09;1;0.23
4;2;0.02;0.98;0.01;0.54;0.02;1;0.65;0.58;0.38;0.28;0;0;0.11;0.58;0.31;0.08;0.45;0.64;0.18;0.1;0.09;0.11;0.11;0.36;0.22;0.17;0.23;0.05;0.83;1;0.92;0.11;0.96;0.3;0.22;0.14;0.5;0.25;0.25;0.48;0.47;0.4;1;0.58;0.54;0.76;0.51;0.21;0.1;0.02;0.42;0.06;0.38;0.43;0.43;0.44;1;1;1;1;0;1;1;1;1;1;0.98;0.49;1;0.58;0;0.01;0.83;0.5;0.21;0.42;0.67;0.75;0.52;0.14;0.12;0.13;0.12;0.18;0.2;0.18;0.84;0.59;0.42;0.01;0.02;1;0.38;0.61;0.73;0.63;0.06;0.08;0.03;0;0.34
48;2;0;0.49;0.46;0.58;0.08;0.08;0.63;0.55;0.48;0.58;0;0;0.17;0.37;1;0.46;0.68;0.39;0.4;0.22;0.18;0.22;0.15;0.22;0.26;0.17;0.19;0.02;0.45;0.7;0.63;0.24;0.26;0.34;0.29;0.61;0.45;0.35;0.31;0.6;0.36;0.35;0.45;0.49;0.49;0.57;0.56;0.9;0.88;0.01;0.45;0;0.2;0.34;0.74;0.82;0.03;0.05;0.1;0.1;0.86;0.09;0.23;0.19;0.36;0.34;0.41;0.5;0.23;0.56;0;0.02;0.6;0.52;0.2;0.52;0.67;0.62;0.29;0.09;0.09;0.09;0.09;0.18;0.19;0.18;0.38;0.37;0.33;0;0;0.07;0.91;0.57;0.68;0.93;0.02;0.13;0.01;0;0.31
4;3;0.01;0.77;0.09;0.37;0.08;0.95;0.55;0.59;0.38;0.2;0;0;0.21;0.58;0.22;0.18;0.23;0.81;0.31;0.19;0.13;0.2;0.12;0.07;0.18;0.17;0.19;0.04;0.75;0.96;0.76;0.13;0.76;0.35;0.34;0.24;0.56;0.23;0.6;0.47;0.58;0.61;0.88;0.48;0.41;0.38;0.47;0.33;0.19;0.02;0.44;0.01;0.45;0.47;0.5;0.49;0.33;0.3;0.29;0.26;0.25;0.53;0.79;0.77;0.81;0.8;0.79;0.51;0.82;0.55;0.5;0.03;0.5;0.53;0.35;0.21;0.77;0.87;0.25;0.09;0.11;0.18;0.13;0.23;0.24;0.25;0.64;0.51;0.76;0;0.08;0.31;0.45;0.39;0.67;0.47;0.06;0.06;0.04;0;0.32
12;3;0.04;0.41;0.83;0.29;0.03;0.12;0.37;0.41;0.28;0.66;0.06;1;0.12;0.23;0.28;0.34;0.73;0.56;0.61;0.13;0.16;0.3;0.12;0.09;0.59;0.17;0.24;0.1;0.78;0.63;0.77;0.16;0.86;0.2;0.13;0.36;0.46;0.21;0.77;0.47;0.76;0.79;0.46;0.06;0.02;0.07;0;0.57;0.58;0.08;0.91;0.02;0.35;0.52;0.57;0.73;0.22;0.3;0.3;0.35;0.81;0.18;0.49;0.41;0.42;0.27;0.6;0.31;0.45;0.79;0;0.16;0.23;0.4;0.16;0.2;0.65;0.94;0.45;0.1;0.09;0.1;0.19;0.25;0.27;0.26;0.9;0.42;0.36;0.17;0.06;0.27;0.38;0.43;0.64;0.58;0.03;0.25;0.17;0;1
12;3;0.01;0.56;0.04;0.92;0.11;0.11;0.43;0.46;0.28;0.32;0.02;1;0.39;0.65;0.11;0.5;0.38;0.15;0.41;0.35;0.31;0.3;0.31;0.44;0.49;0.17;0.25;0;0.1;0.18;0.29;0.33;0.23;0.61;0.28;0.29;0.3;0.44;0.48;0.33;0.58;0.56;0.51;0.72;0.71;0.74;0.77;0.6;0.58;0;0.16;0.01;0.45;0.59;0.62;0.59;0.23;0.27;0.25;0.22;0.82;0.12;0.23;0.24;0.57;0.54;0.6;0.64;0.12;0.25;0.5;0.01;0.75;0.66;0.07;0.45;0.81;0.14;0.03;0.19;0.18;0.17;0.49;0.48;0.62;0.59;0.66;0.54;0.33;0;0;0.21;0.17;0.35;0.35;0.34;0.01;0.21;0;0;0.2
12;3;0.03;0.56;0.45;0.49;0.05;0.65;0.43;0.57;0.38;0.33;0.04;1;0.15;0.5;0.43;0.22;0.35;0.54;0.32;0.13;0.16;0.21;0.15;0.1;0.19;0.17;0.2;0.07;0.8;0.79;0.79;0.12;0.45;0.46;0.06;0.17;0.47;0.15;0.72;0.53;0.73;0.74;0.6;0.22;0.21;0.15;0.11;0.28;0.29;0.07;1;0.04;0.38;0.66;0.72;0.82;0.53;0.8;0.79;0.84;0.32;0.85;0.57;0.52;0.59;0.41;0.71;0.14;0.84;0.87;0;0.08;0.42;0.23;0.24;0.16;0.71;1;0.07;0.13;0.12;0.13;0.19;0.25;0.28;0.27;0.72;0.51;0.36;0.02;0.01;0.59;0.29;0.23;0.56;0.4;0.03;0.19;0.14;0;1
48;3;0.02;0.34;0.19;0.81;0.01;0.04;0.38;0.4;0.24;0.61;0.03;1;0.17;0.35;0.35;0.31;0.68;0.38;0.42;0.2;0.19;0.2;0.19;0.14;0.08;0.17;0.39;0.03;0.4;0.46;0.58;0.16;0.46;0.35;0.58;0.39;0.65;0.23;0.67;0.23;0.6;0.66;0.4;0.55;0.54;0.61;0.64;0.62;0.64;0.01;0.1;0;0.34;0.38;0.35;0.48;0.04;0.04;0.03;0.04;0.95;0.04;0.17;0.16;0.37;0.34;0.44;0.59;0.13;0.57;0;0.08;0.33;0.61;0.22;0.62;0.4;0.55;0.67;0.03;0.03;0.05;0.12;0.17;0.17;0.21;0.38;0.29;0.58;0.01;0;0.04;0.67;0.61;0.73;0.75;0.06;0.08;0;0;0.33
36;4;0.02;0.32;0.17;0.83;0.02;0.09;0.33;0.46;0.3;0.63;0.03;1;0.16;0.26;0.17;0.46;0.73;0.51;0.92;0.21;0.19;0.2;0.14;0.15;0.16;0.17;0.27;0.03;0.44;0.49;0.6;0.14;0.56;0.28;0.38;0.46;0.5;0.2;0.47;0.53;0.44;0.47;0.46;0.4;0.47;0.47;0.54;0.31;0.28;0.02;0.43;0.01;0.2;0.16;0.13;0.13;0.08;0.06;0.04;0.04;0.7;0.13;0.29;0.24;0.35;0.41;0.31;0.5;0.13;0.47;0.5;0.03;0.78;0.48;0.43;0.45;0.21;0.28;0.32;0.1;0.1;0.09;0.14;0.16;0.16;0.18;0.48;0.17;0.63;0.05;0;0.17;0.87;0.85;0.98;0.93;0.02;0.28;0.35;0;0.59
6;4;0;0.4;0.01;0.87;0.06;0.16;0.39;0.47;0.28;0.51;0;0;0.13;0.24;0.22;0.29;0.54;0.99;0.47;0.12;0.16;0.17;0.09;0.14;0.18;0.17;0.23;0.02;0.54;0.29;0.36;0.15;0.67;0.21;0.48;0.32;0.6;0.23;0.7;0.33;0.85;0.82;0.43;0.41;0.45;0.32;0.48;0.11;0.11;0.01;0.27;0;0.39;0.43;0.46;0.56;0.14;0.14;0.13;0.15;0.87;0.18;0.24;0.22;0.38;0.37;0.43;0.36;0.3;0.66;0;0.01;0.82;0.38;0.03;0.41;0.58;0.27;0.23;0.12;0.1;0.09;0.19;0.21;0.21;0.2;0.61;0.49;0.4;0.02;0.01;0.15;0.63;0.41;0.52;0.73;0.02;0.14;0;0;0.4
21;4;0;0.34;0.17;0.86;0.02;0;0.37;0.41;0.26;0.65;0;0;0.1;0.23;0.81;0.37;0.71;0.9;0.45;0.15;0.19;0.19;0.18;0.2;0;0.17;0.36;0.03;0.66;1;0.83;0.15;0.6;0.21;0.59;0.41;0.7;0.25;0.51;0.27;0.56;0.57;0.36;0.52;0.53;0.48;0.56;0.31;0.37;0.01;0.26;0;0;0;0;0;0;0;0;0;0.97;0.02;0.08;0.08;0.31;0.33;0.32;0.49;0.06;0.49;0.5;0.02;0.72;0.49;0.08;0.51;0.5;0.63;0.32;0.05;0.05;0.07;0.04;0.1;0.1;0.08;0.37;0.19;0.28;0;0;0;0.94;0.55;0.83;0.87;0.03;0.1;0.01;0;0.03
39;4;0.14;0.4;0.74;0.38;0.02;0.07;0.42;0.43;0.29;0.62;0.15;1;0.09;0.11;0.07;0.24;0.72;1;0.79;0.12;0.11;0.16;0.16;0.16;0.09;0.17;0.2;0.25;0.77;0.36;0.6;0.11;1;0.05;0.42;0.54;0.64;0.22;0.66;0.54;0.64;0.68;0.49;0.18;0.19;0.13;0.13;0.22;0.12;0.16;0.68;0.02;0.12;0.16;0.16;0.16;0.02;0.03;0.03;0.02;0.84;0.09;0.34;0.29;0.41;0.41;0.43;0.57;0.08;0.44;0.5;0.2;0.62;0.58;0.8;0.67;0.08;0.44;0.41;0.02;0.01;0.01;0.06;0.1;0.11;0.13;0.92;0.3;0.61;0.07;0;0.08;0.76;0.76;0.9;0.86;0.1;0.24;0.14;0;0.95
21;4;0;0.37;0.09;0.92;0.02;0.01;0.38;0.42;0.27;0.65;0;0;0.09;0.2;0.55;0.33;0.75;0.65;0.46;0.14;0.17;0.16;0.2;0.14;0.12;0.17;0.06;0.02;0.59;1;0.77;0.23;0.35;0.15;0.33;0.51;0.39;0.37;0.54;0.4;0.58;0.59;0.33;0.46;0.48;0.51;0.6;0.19;0.35;0;0.16;0;0;0.17;0.17;0.43;0;0;0;0.01;0.99;0.02;0.12;0.11;0.28;0.29;0.31;0.47;0.06;0.58;0;0.02;0.67;0.48;0.04;0.58;0.42;0.62;0.39;0.04;0.04;0.06;0.06;0.09;0.08;0.07;0.44;0.13;0.28;0;0;0.01;0.84;0.58;0.8;0.83;0.03;0.09;0.06;0;0.23
48;4;0.03;0.58;0.1;0.67;0.05;0.69;1;1;1;0.19;0;0;0.05;0.71;0.46;0.31;0.22;0.28;0.19;0.15;0.1;0.1;0.26;0.44;0.17;0.17;0.2;0.08;1;0.7;0.56;0.44;0.68;0.32;0.18;0.73;0.37;0.42;0.22;1;0.25;0.24;0.6;0.5;0.39;0.54;0.44;0.47;0.52;0.01;0.35;0.01;0.4;0.42;0.43;0.45;0.13;0.12;0.11;0.11;0.47;0.31;0.49;0.27;0.34;0.59;0.3;0.18;0.37;0.8;0;0.06;0.59;0.13;0.14;0.32;0.75;0.32;0.34;0.09;0.1;0.12;0.26;0.26;0.28;0.25;1;0.41;0.47;0.01;0;0.13;0.74;0.14;0.06;0.8;0.05;0.14;0.13;0;0.19
6;4;0.03;0.66;0.02;0.47;0.4;0.65;0.48;0.5;0.31;0.4;0;0;0.17;0.36;0.42;0.3;0.55;1;0.48;0.17;0.15;0.21;0.13;0.19;0.15;0.17;0.21;0.07;0.71;0.79;0.69;0.18;0.89;0.24;0.21;0.59;0.38;0.32;0.51;0.48;0.64;0.61;0.69;0.44;0.46;0.41;0.48;0.39;0.35;0.03;0.45;0.03;0.46;0.55;0.56;0.63;0.54;0.55;0.51;0.53;0.43;0.68;0.64;0.6;0.64;0.54;0.76;0.39;0.65;0.58;0;0.02;0.82;0.45;0.16;0.31;0.71;0.37;0.25;0.15;0.13;0.13;0.23;0.25;0.25;0.27;0.72;0.54;0.31;0.07;0.02;0.49;0.56;0.38;0.65;0.75;0.03;0.22;0.02;0;0.24
48;5;0.06;0.71;0.01;0.7;0.02;1;0.58;0.54;0.36;0.42;0.08;1;0.15;0.45;0.45;0.31;0.53;0.66;0.39;0.14;0.14;0.15;0.15;0.14;0.26;0.17;0.23;0.13;0.8;0.93;0.72;0.22;0.65;0.3;0.26;0.53;0.4;0.4;0.33;0.42;0.46;0.42;0.81;0.6;0.55;0.66;0.58;0.5;0.41;0.03;0.21;0.05;0.29;0.3;0.35;0.4;0.28;0.26;0.27;0.28;0;0.72;0.77;0.74;0.73;0.72;0.73;0.49;0.74;0.64;0;0.13;0.43;0.5;0.53;0.31;0.6;0.86;0.6;0.05;0.05;0.07;0.1;0.17;0.2;0.17;0.46;0.32;0.37;0.01;0.01;0.41;0.66;0.6;0.71;0.75;0.08;0.15;0.01;0;0.31
24;5;0;0.32;0.86;0.31;0.02;0.01;0.36;0.42;0.28;0.6;0;0;0.14;0.34;0.08;0.28;0.64;0.66;0.52;0.18;0.2;0.27;0.21;0.16;0.21;0.17;0.15;0.02;0.58;0.66;0.69;0.14;0.48;0.35;0.76;0.36;0.77;0.23;0.74;0.55;0.68;0.74;0.35;0.03;0.03;0.12;0;0.66;0.69;0.03;1;0;0.32;0.38;0.49;0.41;0.01;0.01;0.02;0.01;0.91;0.07;0.18;0.15;0.31;0.27;0.38;0.27;0.11;0.65;0;0.03;0.59;0.31;0.46;0.7;0.29;0.88;0.06;0.1;0.1;0.11;0.08;0.12;0.14;0.16;0.37;0.33;0.61;0;0;0.01;0.88;0.67;0.86;0.84;0.02;0.15;0.03;0;0.62
39;5;0.06;0.51;0.47;0.61;0.03;0.03;0.45;0.52;0.34;0.43;0.07;1;0.16;0.39;0.19;0.33;0.6;0.64;0.61;0.18;0.15;0.17;0.16;0.22;0.54;0.17;0.2;0.08;0.57;0.31;0.53;0.11;0.9;0.22;0.5;0.38;0.64;0.22;0.9;0.5;0.69;0.81;0.52;0.33;0.35;0.31;0.31;0.5;0.51;0.06;0.53;0;0.26;0.32;0.35;0.35;0.01;0.02;0.02;0.01;0.95;0.02;0.33;0.29;0.44;0.43;0.47;0.49;0.1;0.47;0.5;0.12;0.47;0.5;0.97;0.7;0.23;0.55;0.23;0.04;0.04;0.04;0.12;0.16;0.16;0.17;0.56;0.08;0.31;0.04;0;0.02;0.82;0.57;0.74;0.8;0.03;0.3;0.08;0;0.97
42;5;0.01;0.29;0.03;0.94;0.06;0.07;0.23;0.34;0.19;0.74;0.03;1;0.31;0.43;0.11;0.65;0.66;0.25;0.84;0.35;0.35;0.34;0.28;0.19;0.39;0.17;0.34;0.01;0.15;0.3;0.43;0.32;0.21;0.43;0.49;0.5;0.45;0.4;0.39;0.34;0.37;0.39;0.33;0.71;0.72;0.74;0.57;0.53;0.67;0;0.12;0.01;0.11;0.17;0.25;0.29;0.03;0.04;0.06;0.06;0.83;0.05;0.13;0.12;0.28;0.4;0.12;0.64;0.04;0.47;0.5;0.01;0.89;0.56;0.11;0.31;0.31;0.03;0.07;0.21;0.2;0.2;0.38;0.4;0.42;0.39;0.54;0.43;0.46;0;0;0.13;0.83;0.72;0.61;0.8;0.01;0.36;0.09;0;0.13
39;6;0.28;0.36;0.79;0.36;0.04;0.01;0.47;0.55;0.41;0.43;0.29;1;0.13;0.34;0.11;0.27;0.52;0.76;0.61;0.16;0.16;0.2;0.21;0.18;0.23;0.17;0.35;0.42;0.71;0.37;0.55;0.18;0.71;0.28;0.42;0.48;0.52;0.31;0.88;0.62;0.86;0.9;0.47;0.12;0.13;0.1;0.07;0.27;0.25;0.36;0.88;0.02;0.29;0.31;0.42;0.43;0.03;0.03;0.03;0.03;0.95;0.02;0.32;0.26;0.35;0.35;0.39;0.38;0.13;0.61;0;0.41;0.61;0.39;1;0.62;0.15;0.53;0.32;0.06;0.05;0.05;0.11;0.16;0.17;0.17;0.66;0.23;0.5;0.24;0.01;0.04;0.69;0.54;0.78;0.75;0.16;0.28;0.42;0.24;0.67
6;6;0.01;0.36;0.02;0.88;0.16;0.09;0.86;0.98;1;0.29;0;0;0.11;0.55;0.35;0.49;0.34;0.42;0.34;0.22;0.19;0.19;0.16;0.18;0.09;0.17;0.23;0.03;0.75;0.16;0.23;0.6;0.63;0.33;0.24;0.67;0.34;0.45;0.38;1;0.5;0.46;0.31;0.36;0.43;0.47;0.17;0.37;0.46;0;0.21;0;0.25;0.26;0.28;0.29;0.08;0.07;0.07;0.07;0.87;0.08;0.15;0.12;0.28;0.34;0.3;0.29;0.16;0.66;0;0.01;0.88;0.29;0.03;0.21;0.56;0.21;0.51;0.2;0.19;0.21;0.27;0.32;0.36;0.29;1;0.39;0.21;0;0.01;0.13;0.62;0.22;0.3;0.73;0.02;0.16;0.07;0;0.16
6;6;0.03;0.72;0.09;0.35;0.1;1;0.54;0.56;0.37;0.35;0;0;0.16;0.4;0.56;0.23;0.48;1;0.43;0.14;0.13;0.19;0.18;0.13;0.24;0.17;0.2;0.07;0.72;0.98;0.85;0.12;1;0.24;0.36;0.33;0.57;0.17;0.48;0.47;0.64;0.6;0.81;0.41;0.4;0.41;0.41;0.32;0.27;0.03;0.46;0.04;0.33;0.5;0.58;0.65;0.51;0.67;0.71;0.72;0.24;1;0.86;0.82;0.77;0.63;0.89;0.31;0.87;0.62;0;0.02;0.87;0.39;0.56;0.3;0.65;0.38;0.73;0.13;0.13;0.14;0.24;0.25;0.26;0.27;0.66;0.42;0.31;0.02;0.01;0.65;0.56;0.47;0.74;0.8;0.03;0.24;0;0;0.51
25;6;0.01;0.35;0.01;0.96;0.04;0.04;0.32;0.45;0.29;0.62;0.02;0.94;0.3;0.45;0.1;0.39;0.62;0.38;0.38;0.34;0.32;0.32;0.21;0.08;0.05;0.17;0.22;0.01;0.24;0.44;0.58;0.2;0.41;0.48;0.58;0.32;0.56;0.28;0.45;0.4;0.45;0.47;0.39;0.53;0.58;0.61;0.59;0.64;0.63;0.01;0.25;0;0.07;0.12;0.25;0.3;0.02;0.03;0.05;0.06;0.78;0.08;0.14;0.13;0.36;0.42;0.34;0.43;0.07;0.56;0;0.04;0.53;0.42;0.13;0.7;0.25;0.18;0.41;0.31;0.3;0.29;0.23;0.32;0.35;0.31;0.34;0.46;0.58;0;0;0.11;0.86;0.66;0.88;0.8;0.03;0.11;0.01;0;0.14
18;6;0.08;0.56;0.08;0.87;0.25;0.03;1;1;1;0.19;0.1;1;0.11;0.71;0.22;0.55;0.24;0.21;0.26;0.24;0.19;0.18;0.2;0.14;0.28;0.17;0.23;0.13;0.84;0.16;0.21;0.79;0.43;0.26;0.16;1;0.21;0.65;0.23;1;0.3;0.28;0.27;0.48;0.52;0.51;0.37;0.49;0.48;0.01;0.2;0.03;1;0.95;0.96;0.86;0.5;0.4;0.36;0.3;0.86;0.08;0.08;0.08;0.23;0.31;0.26;0.17;0.13;0.74;0;0.05;0.83;0.17;0.09;0.26;0.58;0.22;0.14;0.13;0.15;0.17;0.26;0.28;0.31;0.26;0.99;0.25;0.22;0.04;0;0.2;0.52;0.06;0;0.16;0.04;0.34;0.19;0;0.34
6;6;0.02;1;0.02;0;0.11;1;0.63;0.76;0.53;0.09;0.04;1;0.18;0.64;0.21;0.02;0.19;0.95;0.11;0.12;0.02;0.06;0.17;0.11;0.2;0.17;0.2;0.06;0.73;1;1;0.02;0.69;0.4;0.88;0.01;1;0;0.36;0.71;0.56;0.48;1;0.47;0.42;0.47;0.5;0.03;0;0.05;0.96;0.08;0.42;0.57;0.62;0.7;1;1;1;1;0;1;1;1;1;0.96;1;0;1;0.99;0;0.01;0.91;0;0.2;0.14;0.52;0.46;0.8;0.36;0.38;0.4;0.54;0.53;0.57;0.5;0.78;0.68;0.39;0;0;1;0.3;0.35;0.74;0.6;0;1;0.5;0;0.66
9;6;0;0.57;0.02;0.95;0.14;0.02;0.34;0.3;0.2;0.56;0.02;1;0.83;0.59;0.26;0.87;0.61;0.07;0.68;0.77;0.75;0.73;0.47;0;0.48;0.17;0.67;0;0.05;0.14;0.17;0.7;0.14;0.56;0.34;0.64;0.16;0.81;0.12;0.3;0.1;0.11;0.5;0.97;0.95;0.98;0.85;0.35;0.48;0;0.01;0.01;0.06;0.12;0.14;0.17;0.03;0.05;0.06;0.06;0.83;0.05;0.14;0.17;0.62;0.58;0.62;0.97;0.01;0.05;0.5;0;0.92;0.97;0.37;0.64;0.42;0.01;0.05;0.71;0.69;0.65;0.66;0.74;1;0.77;0.18;0.49;0.46;0;0;0.21;0.7;0.96;0.92;0.88;0.05;0.06;0.09;0;0.06
19;6;0.08;0.45;0.01;0.98;0.04;0.01;0.47;0.48;0.36;0.5;0.09;1;0.25;0.47;0.38;0.62;0.57;0.3;0.59;0.28;0.25;0.24;0.12;0.12;0.11;0.17;0.19;0.05;0.28;0.32;0.36;0.3;0.29;0.5;0.49;0.59;0.46;0.37;0.3;0.46;0.27;0.29;0.48;0.72;0.77;0.73;0.74;0.74;0.73;0.02;0.13;0.01;0.68;0.57;0.56;0.51;0.07;0.05;0.05;0.04;0.96;0.04;0.22;0.21;0.41;0.52;0.22;0.67;0.06;0.46;0.5;0.05;0.85;0.6;0.3;0.53;0.27;0.14;0.1;0.08;0.08;0.07;0.15;0.16;0.18;0.15;0.37;0.13;0.28;0.05;0.19;0.04;0.81;0.63;0.76;0.69;0.07;0.21;0.06;0;0.13
48;7;0.1;0.4;0.39;0.65;0.03;0.07;0.44;0.48;0.32;0.41;0.11;1;0.23;0.52;0.34;0.39;0.46;0.28;0.35;0.25;0.26;0.31;0.18;0.15;0.24;0.17;0.19;0.11;0.45;0.26;0.38;0.29;0.46;0.45;0.46;0.38;0.48;0.34;0.62;0.31;0.63;0.65;0.46;0.56;0.56;0.66;0.53;0.42;0.44;0.04;0.27;0.01;0.45;0.52;0.61;0.64;0.08;0.08;0.08;0.08;0.92;0.07;0.22;0.2;0.41;0.43;0.41;0.49;0.19;0.52;0.5;0.16;0.58;0.49;0.31;0.59;0.65;0.54;0.19;0.08;0.09;0.1;0.18;0.19;0.2;0.19;0.34;0.25;0.37;0.02;0.02;0.07;0.69;0.46;0.59;0.76;0.15;0.11;0.01;0.56;0.34
